type,nodes,features,id,searchedFeature,isSuccess,firstBandwidth,totalBandwidth,latency,pathLength
S,20000,8000,269,2692,T,1045,4538,112,4
S,20000,8000,8167,630,T,1852,2102,112,4
S,20000,8000,8064,6669,T,1115,4823,94,4
S,20000,8000,18983,144,T,2922,4396,98,4
S,20000,8000,1928,2238,T,1225,5066,202,6
S,20000,8000,1693,1777,T,2316,4666,160,5
S,20000,8000,18966,467,T,633,2897,82,4
S,20000,8000,10156,641,F,4459,4459,0,0
S,20000,8000,4078,365,T,38,4465,40,2
S,20000,8000,19600,6505,F,4413,4413,0,0
S,20000,8000,2865,2098,T,3719,5109,213,5
S,20000,8000,13841,6559,F,4781,4781,0,0
S,20000,8000,6102,4649,T,376,2991,47,3
S,20000,8000,17561,6422,F,4610,4610,0,0
S,20000,8000,265,3192,T,1865,4516,234,7
S,20000,8000,13226,4002,T,4323,4390,155,6
S,20000,8000,17667,6769,T,2677,4775,206,7
S,20000,8000,12073,4574,T,4179,4532,98,6
S,20000,8000,14835,3665,F,5098,5098,0,0
S,20000,8000,1043,2332,T,2855,5194,155,5
S,20000,8000,8972,6091,T,3180,4507,152,5
S,20000,8000,2203,5877,T,1922,4053,138,5
S,20000,8000,16174,4994,T,547,4278,105,3
S,20000,8000,19084,4738,T,634,4602,87,3
S,20000,8000,15513,4913,F,4116,4116,0,0
S,20000,8000,16022,5566,T,876,5015,96,4
S,20000,8000,3877,603,T,1067,4553,109,4
S,20000,8000,18049,650,F,4328,4328,0,0
S,20000,8000,10932,6765,T,658,5080,127,4
S,20000,8000,2606,5421,F,4361,4361,0,0
S,20000,8000,6586,5122,T,3318,5274,146,5
S,20000,8000,7027,7877,F,4397,4397,0,0
S,20000,8000,12445,398,F,4812,4812,0,0
S,20000,8000,5553,2706,T,35,2461,64,2
S,20000,8000,17303,4301,T,2806,4916,134,4
S,20000,8000,16242,1632,F,4421,4421,0,0
S,20000,8000,7553,3721,T,1074,4408,92,4
S,20000,8000,17336,21,T,533,4287,116,4
S,20000,8000,8260,4883,T,4080,4391,106,4
S,20000,8000,6433,4708,T,1444,3883,171,4
S,20000,8000,15475,5107,T,654,1515,80,3
S,20000,8000,14682,297,T,707,3802,111,4
S,20000,8000,3823,7581,T,2810,5161,109,4
S,20000,8000,14142,3589,T,4010,4523,243,9
S,20000,8000,9912,7676,T,3259,4553,215,6
S,20000,8000,1703,7150,T,4212,4570,127,5
S,20000,8000,10008,7585,F,4754,4754,0,0
S,20000,8000,18276,880,T,1124,4739,126,5
S,20000,8000,17167,578,T,840,4395,133,4
S,20000,8000,8456,7644,F,4707,4707,0,0
S,20000,8000,12515,7044,T,1345,4604,117,4
S,20000,8000,13181,5405,F,4742,4742,0,0
S,20000,8000,14516,847,T,4382,4734,246,9
S,20000,8000,1057,805,F,4871,4871,0,0
S,20000,8000,12861,5782,T,1487,4982,237,7
S,20000,8000,59,7521,F,4850,4850,0,0
S,20000,8000,2965,4473,T,379,4839,151,5
S,20000,8000,5308,4275,T,74,4521,109,3
S,20000,8000,15209,649,F,3796,3796,0,0
S,20000,8000,3275,1589,F,3919,3919,0,0
S,20000,8000,13265,4808,T,1238,4730,140,4
S,20000,8000,14821,5842,T,213,1759,56,3
S,20000,8000,4859,1999,F,4483,4483,0,0
S,20000,8000,14742,6687,T,552,2980,93,3
S,20000,8000,11888,3569,T,261,4641,110,3
S,20000,8000,10536,7853,T,1285,4951,135,4
S,20000,8000,7924,6205,F,4279,4279,0,0
S,20000,8000,5915,4209,T,3820,3964,171,6
S,20000,8000,17722,7090,F,4931,4931,0,0
S,20000,8000,10353,98,T,2328,3938,145,5
S,20000,8000,5021,2123,T,3437,3985,144,5
